from_id,from_label,to_id,to_label,type
262,Laptop,262_CPU,Component,HAS_COMPONENT
262,Laptop,262_GPU,Component,HAS_COMPONENT
262,Laptop,262_RAM,Component,HAS_COMPONENT
262,Laptop,262_STORAGE,Component,HAS_COMPONENT
263,Laptop,ACER,Brand,BELONGS_TO
263,Laptop,GAMING,Usage,SUITABLE_FOR
263,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
263,Laptop,263_CPU,Component,HAS_COMPONENT
263,Laptop,263_GPU,Component,HAS_COMPONENT
263,Laptop,263_RAM,Component,HAS_COMPONENT
263,Laptop,263_STORAGE,Component,HAS_COMPONENT
264,Laptop,ACER,Brand,BELONGS_TO
264,Laptop,ETUDES,Usage,SUITABLE_FOR
264,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
264,Laptop,264_CPU,Component,HAS_COMPONENT
264,Laptop,264_GPU,Component,HAS_COMPONENT
264,Laptop,264_RAM,Component,HAS_COMPONENT
264,Laptop,264_STORAGE,Component,HAS_COMPONENT
265,Laptop,LENOVO,Brand,BELONGS_TO
265,Laptop,ETUDES,Usage,SUITABLE_FOR
265,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
265,Laptop,265_CPU,Component,HAS_COMPONENT
265,Laptop,265_GPU,Component,HAS_COMPONENT
265,Laptop,265_RAM,Component,HAS_COMPONENT
265,Laptop,265_STORAGE,Component,HAS_COMPONENT
266,Laptop,DELL,Brand,BELONGS_TO
266,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
266,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
266,Laptop,266_CPU,Component,HAS_COMPONENT
266,Laptop,266_GPU,Component,HAS_COMPONENT
266,Laptop,266_RAM,Component,HAS_COMPONENT
266,Laptop,266_STORAGE,Component,HAS_COMPONENT
267,Laptop,ACER,Brand,BELONGS_TO
267,Laptop,GAMING,Usage,SUITABLE_FOR
267,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
267,Laptop,267_CPU,Component,HAS_COMPONENT
267,Laptop,267_GPU,Component,HAS_COMPONENT
267,Laptop,267_RAM,Component,HAS_COMPONENT
267,Laptop,267_STORAGE,Component,HAS_COMPONENT
268,Laptop,ACER,Brand,BELONGS_TO
268,Laptop,GAMING,Usage,SUITABLE_FOR
268,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
268,Laptop,268_CPU,Component,HAS_COMPONENT
268,Laptop,268_GPU,Component,HAS_COMPONENT
268,Laptop,268_RAM,Component,HAS_COMPONENT
268,Laptop,268_STORAGE,Component,HAS_COMPONENT
269,Laptop,DELL,Brand,BELONGS_TO
269,Laptop,ETUDES,Usage,SUITABLE_FOR
269,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
269,Laptop,269_CPU,Component,HAS_COMPONENT
269,Laptop,269_GPU,Component,HAS_COMPONENT
269,Laptop,269_RAM,Component,HAS_COMPONENT
269,Laptop,269_STORAGE,Component,HAS_COMPONENT
270,Laptop,LENOVO,Brand,BELONGS_TO
270,Laptop,ETUDES,Usage,SUITABLE_FOR
270,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
270,Laptop,270_CPU,Component,HAS_COMPONENT
270,Laptop,270_GPU,Component,HAS_COMPONENT
270,Laptop,270_RAM,Component,HAS_COMPONENT
270,Laptop,270_STORAGE,Component,HAS_COMPONENT
271,Laptop,DELL,Brand,BELONGS_TO
271,Laptop,ETUDES,Usage,SUITABLE_FOR
271,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
271,Laptop,271_CPU,Component,HAS_COMPONENT
271,Laptop,271_GPU,Component,HAS_COMPONENT
271,Laptop,271_RAM,Component,HAS_COMPONENT
271,Laptop,271_STORAGE,Component,HAS_COMPONENT
272,Laptop,ASUS,Brand,BELONGS_TO
272,Laptop,ETUDES,Usage,SUITABLE_FOR
272,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
272,Laptop,272_CPU,Component,HAS_COMPONENT
272,Laptop,272_GPU,Component,HAS_COMPONENT
272,Laptop,272_RAM,Component,HAS_COMPONENT
272,Laptop,272_STORAGE,Component,HAS_COMPONENT
273,Laptop,ASUS,Brand,BELONGS_TO
273,Laptop,GAMING,Usage,SUITABLE_FOR
273,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
273,Laptop,273_CPU,Component,HAS_COMPONENT
273,Laptop,273_GPU,Component,HAS_COMPONENT
273,Laptop,273_RAM,Component,HAS_COMPONENT
273,Laptop,273_STORAGE,Component,HAS_COMPONENT
274,Laptop,HP,Brand,BELONGS_TO
274,Laptop,ETUDES,Usage,SUITABLE_FOR
274,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
274,Laptop,274_CPU,Component,HAS_COMPONENT
274,Laptop,274_GPU,Component,HAS_COMPONENT
274,Laptop,274_RAM,Component,HAS_COMPONENT
274,Laptop,274_STORAGE,Component,HAS_COMPONENT
275,Laptop,HP,Brand,BELONGS_TO
275,Laptop,ETUDES,Usage,SUITABLE_FOR
275,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
275,Laptop,275_CPU,Component,HAS_COMPONENT
275,Laptop,275_GPU,Component,HAS_COMPONENT
275,Laptop,275_RAM,Component,HAS_COMPONENT
275,Laptop,275_STORAGE,Component,HAS_COMPONENT
276,Laptop,HP,Brand,BELONGS_TO
276,Laptop,ETUDES,Usage,SUITABLE_FOR
276,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
276,Laptop,276_CPU,Component,HAS_COMPONENT
276,Laptop,276_GPU,Component,HAS_COMPONENT
276,Laptop,276_RAM,Component,HAS_COMPONENT
276,Laptop,276_STORAGE,Component,HAS_COMPONENT
277,Laptop,DELL,Brand,BELONGS_TO
277,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
277,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
277,Laptop,277_CPU,Component,HAS_COMPONENT
277,Laptop,277_GPU,Component,HAS_COMPONENT
277,Laptop,277_RAM,Component,HAS_COMPONENT
277,Laptop,277_STORAGE,Component,HAS_COMPONENT
278,Laptop,DELL,Brand,BELONGS_TO
278,Laptop,ETUDES,Usage,SUITABLE_FOR
278,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
278,Laptop,278_CPU,Component,HAS_COMPONENT
278,Laptop,278_GPU,Component,HAS_COMPONENT
278,Laptop,278_RAM,Component,HAS_COMPONENT
278,Laptop,278_STORAGE,Component,HAS_COMPONENT
279,Laptop,DELL,Brand,BELONGS_TO
279,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
279,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
279,Laptop,279_CPU,Component,HAS_COMPONENT
279,Laptop,279_GPU,Component,HAS_COMPONENT
279,Laptop,279_RAM,Component,HAS_COMPONENT
279,Laptop,279_STORAGE,Component,HAS_COMPONENT
280,Laptop,MSI,Brand,BELONGS_TO
280,Laptop,GRAPHISME,Usage,SUITABLE_FOR
280,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
280,Laptop,280_CPU,Component,HAS_COMPONENT
280,Laptop,280_GPU,Component,HAS_COMPONENT
280,Laptop,280_RAM,Component,HAS_COMPONENT
280,Laptop,280_STORAGE,Component,HAS_COMPONENT
281,Laptop,ASUS,Brand,BELONGS_TO
281,Laptop,ETUDES,Usage,SUITABLE_FOR
281,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
281,Laptop,281_CPU,Component,HAS_COMPONENT
281,Laptop,281_GPU,Component,HAS_COMPONENT
281,Laptop,281_RAM,Component,HAS_COMPONENT
281,Laptop,281_STORAGE,Component,HAS_COMPONENT
282,Laptop,DELL,Brand,BELONGS_TO
282,Laptop,ETUDES,Usage,SUITABLE_FOR
282,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
282,Laptop,282_CPU,Component,HAS_COMPONENT
282,Laptop,282_GPU,Component,HAS_COMPONENT
282,Laptop,282_RAM,Component,HAS_COMPONENT
282,Laptop,282_STORAGE,Component,HAS_COMPONENT
283,Laptop,MSI,Brand,BELONGS_TO
283,Laptop,GRAPHISME,Usage,SUITABLE_FOR
283,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
283,Laptop,283_CPU,Component,HAS_COMPONENT
283,Laptop,283_GPU,Component,HAS_COMPONENT
283,Laptop,283_RAM,Component,HAS_COMPONENT
283,Laptop,283_STORAGE,Component,HAS_COMPONENT
284,Laptop,DELL,Brand,BELONGS_TO
284,Laptop,GAMING,Usage,SUITABLE_FOR
284,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
284,Laptop,284_CPU,Component,HAS_COMPONENT
284,Laptop,284_GPU,Component,HAS_COMPONENT
284,Laptop,284_RAM,Component,HAS_COMPONENT
284,Laptop,284_STORAGE,Component,HAS_COMPONENT
285,Laptop,DELL,Brand,BELONGS_TO
285,Laptop,ETUDES,Usage,SUITABLE_FOR
285,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
285,Laptop,285_CPU,Component,HAS_COMPONENT
285,Laptop,285_GPU,Component,HAS_COMPONENT
285,Laptop,285_RAM,Component,HAS_COMPONENT
285,Laptop,285_STORAGE,Component,HAS_COMPONENT
286,Laptop,DELL,Brand,BELONGS_TO
286,Laptop,ETUDES,Usage,SUITABLE_FOR
286,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
286,Laptop,286_CPU,Component,HAS_COMPONENT
286,Laptop,286_GPU,Component,HAS_COMPONENT
286,Laptop,286_RAM,Component,HAS_COMPONENT
286,Laptop,286_STORAGE,Component,HAS_COMPONENT
287,Laptop,DELL,Brand,BELONGS_TO
287,Laptop,ETUDES,Usage,SUITABLE_FOR
287,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
287,Laptop,287_CPU,Component,HAS_COMPONENT
287,Laptop,287_GPU,Component,HAS_COMPONENT
287,Laptop,287_RAM,Component,HAS_COMPONENT
287,Laptop,287_STORAGE,Component,HAS_COMPONENT
288,Laptop,MSI,Brand,BELONGS_TO
288,Laptop,GAMING,Usage,SUITABLE_FOR
288,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
288,Laptop,288_CPU,Component,HAS_COMPONENT
288,Laptop,288_GPU,Component,HAS_COMPONENT
288,Laptop,288_RAM,Component,HAS_COMPONENT
288,Laptop,288_STORAGE,Component,HAS_COMPONENT
289,Laptop,ACER,Brand,BELONGS_TO
289,Laptop,ETUDES,Usage,SUITABLE_FOR
289,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
289,Laptop,289_CPU,Component,HAS_COMPONENT
289,Laptop,289_GPU,Component,HAS_COMPONENT
289,Laptop,289_RAM,Component,HAS_COMPONENT
289,Laptop,289_STORAGE,Component,HAS_COMPONENT
290,Laptop,DELL,Brand,BELONGS_TO
290,Laptop,ETUDES,Usage,SUITABLE_FOR
290,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
290,Laptop,290_CPU,Component,HAS_COMPONENT
290,Laptop,290_GPU,Component,HAS_COMPONENT
290,Laptop,290_RAM,Component,HAS_COMPONENT
290,Laptop,290_STORAGE,Component,HAS_COMPONENT
291,Laptop,LENOVO,Brand,BELONGS_TO
291,Laptop,ETUDES,Usage,SUITABLE_FOR
291,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
291,Laptop,291_CPU,Component,HAS_COMPONENT
291,Laptop,291_GPU,Component,HAS_COMPONENT
291,Laptop,291_RAM,Component,HAS_COMPONENT
291,Laptop,291_STORAGE,Component,HAS_COMPONENT
292,Laptop,HP,Brand,BELONGS_TO
292,Laptop,ETUDES,Usage,SUITABLE_FOR
292,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
292,Laptop,292_CPU,Component,HAS_COMPONENT
292,Laptop,292_GPU,Component,HAS_COMPONENT
292,Laptop,292_RAM,Component,HAS_COMPONENT
292,Laptop,292_STORAGE,Component,HAS_COMPONENT
293,Laptop,LENOVO,Brand,BELONGS_TO
293,Laptop,ETUDES,Usage,SUITABLE_FOR
293,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
293,Laptop,293_CPU,Component,HAS_COMPONENT
293,Laptop,293_GPU,Component,HAS_COMPONENT
293,Laptop,293_RAM,Component,HAS_COMPONENT
293,Laptop,293_STORAGE,Component,HAS_COMPONENT
294,Laptop,LENOVO,Brand,BELONGS_TO
294,Laptop,ETUDES,Usage,SUITABLE_FOR
294,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
294,Laptop,294_CPU,Component,HAS_COMPONENT
294,Laptop,294_GPU,Component,HAS_COMPONENT
294,Laptop,294_RAM,Component,HAS_COMPONENT
294,Laptop,294_STORAGE,Component,HAS_COMPONENT
295,Laptop,LENOVO,Brand,BELONGS_TO
295,Laptop,ETUDES,Usage,SUITABLE_FOR
295,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
295,Laptop,295_CPU,Component,HAS_COMPONENT
295,Laptop,295_GPU,Component,HAS_COMPONENT
295,Laptop,295_RAM,Component,HAS_COMPONENT
295,Laptop,295_STORAGE,Component,HAS_COMPONENT
296,Laptop,HP,Brand,BELONGS_TO
296,Laptop,ETUDES,Usage,SUITABLE_FOR
296,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
296,Laptop,296_CPU,Component,HAS_COMPONENT
296,Laptop,296_GPU,Component,HAS_COMPONENT
296,Laptop,296_RAM,Component,HAS_COMPONENT
296,Laptop,296_STORAGE,Component,HAS_COMPONENT
297,Laptop,ASUS,Brand,BELONGS_TO
297,Laptop,GRAPHISME,Usage,SUITABLE_FOR
297,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
297,Laptop,297_CPU,Component,HAS_COMPONENT
297,Laptop,297_GPU,Component,HAS_COMPONENT
297,Laptop,297_RAM,Component,HAS_COMPONENT
297,Laptop,297_STORAGE,Component,HAS_COMPONENT
298,Laptop,DELL,Brand,BELONGS_TO
298,Laptop,ETUDES,Usage,SUITABLE_FOR
298,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
298,Laptop,298_CPU,Component,HAS_COMPONENT
298,Laptop,298_GPU,Component,HAS_COMPONENT
298,Laptop,298_RAM,Component,HAS_COMPONENT
298,Laptop,298_STORAGE,Component,HAS_COMPONENT
299,Laptop,MSI,Brand,BELONGS_TO
299,Laptop,ETUDES,Usage,SUITABLE_FOR
299,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
299,Laptop,299_CPU,Component,HAS_COMPONENT
299,Laptop,299_GPU,Component,HAS_COMPONENT
299,Laptop,299_RAM,Component,HAS_COMPONENT
299,Laptop,299_STORAGE,Component,HAS_COMPONENT
300,Laptop,MSI,Brand,BELONGS_TO
300,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
300,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
300,Laptop,300_CPU,Component,HAS_COMPONENT
300,Laptop,300_GPU,Component,HAS_COMPONENT
300,Laptop,300_RAM,Component,HAS_COMPONENT
300,Laptop,300_STORAGE,Component,HAS_COMPONENT
301,Laptop,HP,Brand,BELONGS_TO
301,Laptop,ETUDES,Usage,SUITABLE_FOR
301,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
301,Laptop,301_CPU,Component,HAS_COMPONENT
301,Laptop,301_GPU,Component,HAS_COMPONENT
301,Laptop,301_RAM,Component,HAS_COMPONENT
301,Laptop,301_STORAGE,Component,HAS_COMPONENT
302,Laptop,ASUS,Brand,BELONGS_TO
302,Laptop,ETUDES,Usage,SUITABLE_FOR
302,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
302,Laptop,302_CPU,Component,HAS_COMPONENT
302,Laptop,302_GPU,Component,HAS_COMPONENT
302,Laptop,302_RAM,Component,HAS_COMPONENT
302,Laptop,302_STORAGE,Component,HAS_COMPONENT
303,Laptop,ASUS,Brand,BELONGS_TO
303,Laptop,ETUDES,Usage,SUITABLE_FOR
303,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
303,Laptop,303_CPU,Component,HAS_COMPONENT
303,Laptop,303_GPU,Component,HAS_COMPONENT
303,Laptop,303_RAM,Component,HAS_COMPONENT
303,Laptop,303_STORAGE,Component,HAS_COMPONENT
304,Laptop,ASUS,Brand,BELONGS_TO
304,Laptop,ETUDES,Usage,SUITABLE_FOR
304,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
304,Laptop,304_CPU,Component,HAS_COMPONENT
304,Laptop,304_GPU,Component,HAS_COMPONENT
304,Laptop,304_RAM,Component,HAS_COMPONENT
304,Laptop,304_STORAGE,Component,HAS_COMPONENT
305,Laptop,HP,Brand,BELONGS_TO
305,Laptop,ETUDES,Usage,SUITABLE_FOR
305,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
305,Laptop,305_CPU,Component,HAS_COMPONENT
305,Laptop,305_GPU,Component,HAS_COMPONENT
305,Laptop,305_RAM,Component,HAS_COMPONENT
305,Laptop,305_STORAGE,Component,HAS_COMPONENT
306,Laptop,ASUS,Brand,BELONGS_TO
306,Laptop,ETUDES,Usage,SUITABLE_FOR
306,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
306,Laptop,306_CPU,Component,HAS_COMPONENT
306,Laptop,306_GPU,Component,HAS_COMPONENT
306,Laptop,306_RAM,Component,HAS_COMPONENT
306,Laptop,306_STORAGE,Component,HAS_COMPONENT
307,Laptop,ASUS,Brand,BELONGS_TO
307,Laptop,ETUDES,Usage,SUITABLE_FOR
307,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
307,Laptop,307_CPU,Component,HAS_COMPONENT
307,Laptop,307_GPU,Component,HAS_COMPONENT
307,Laptop,307_RAM,Component,HAS_COMPONENT
307,Laptop,307_STORAGE,Component,HAS_COMPONENT
308,Laptop,ASUS,Brand,BELONGS_TO
308,Laptop,ETUDES,Usage,SUITABLE_FOR
308,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
308,Laptop,308_CPU,Component,HAS_COMPONENT
308,Laptop,308_GPU,Component,HAS_COMPONENT
308,Laptop,308_RAM,Component,HAS_COMPONENT
308,Laptop,308_STORAGE,Component,HAS_COMPONENT
309,Laptop,LENOVO,Brand,BELONGS_TO
309,Laptop,GAMING,Usage,SUITABLE_FOR
309,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
309,Laptop,309_CPU,Component,HAS_COMPONENT
309,Laptop,309_GPU,Component,HAS_COMPONENT
309,Laptop,309_RAM,Component,HAS_COMPONENT
309,Laptop,309_STORAGE,Component,HAS_COMPONENT
310,Laptop,ACER,Brand,BELONGS_TO
310,Laptop,ETUDES,Usage,SUITABLE_FOR
310,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
310,Laptop,310_CPU,Component,HAS_COMPONENT
310,Laptop,310_GPU,Component,HAS_COMPONENT
310,Laptop,310_RAM,Component,HAS_COMPONENT
310,Laptop,310_STORAGE,Component,HAS_COMPONENT
311,Laptop,LENOVO,Brand,BELONGS_TO
311,Laptop,GAMING,Usage,SUITABLE_FOR
311,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
311,Laptop,311_CPU,Component,HAS_COMPONENT
311,Laptop,311_GPU,Component,HAS_COMPONENT
311,Laptop,311_RAM,Component,HAS_COMPONENT
311,Laptop,311_STORAGE,Component,HAS_COMPONENT
312,Laptop,HP,Brand,BELONGS_TO
312,Laptop,ETUDES,Usage,SUITABLE_FOR
312,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
312,Laptop,312_CPU,Component,HAS_COMPONENT
312,Laptop,312_GPU,Component,HAS_COMPONENT
312,Laptop,312_RAM,Component,HAS_COMPONENT
312,Laptop,312_STORAGE,Component,HAS_COMPONENT
313,Laptop,LENOVO,Brand,BELONGS_TO
313,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
313,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
313,Laptop,313_CPU,Component,HAS_COMPONENT
313,Laptop,313_GPU,Component,HAS_COMPONENT
313,Laptop,313_RAM,Component,HAS_COMPONENT
313,Laptop,313_STORAGE,Component,HAS_COMPONENT
314,Laptop,LENOVO,Brand,BELONGS_TO
314,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
314,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
314,Laptop,314_CPU,Component,HAS_COMPONENT
314,Laptop,314_GPU,Component,HAS_COMPONENT
314,Laptop,314_RAM,Component,HAS_COMPONENT
314,Laptop,314_STORAGE,Component,HAS_COMPONENT
315,Laptop,LENOVO,Brand,BELONGS_TO
315,Laptop,ETUDES,Usage,SUITABLE_FOR
315,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
315,Laptop,315_CPU,Component,HAS_COMPONENT
315,Laptop,315_GPU,Component,HAS_COMPONENT
315,Laptop,315_RAM,Component,HAS_COMPONENT
315,Laptop,315_STORAGE,Component,HAS_COMPONENT
316,Laptop,LENOVO,Brand,BELONGS_TO
316,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
316,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
316,Laptop,316_CPU,Component,HAS_COMPONENT
316,Laptop,316_GPU,Component,HAS_COMPONENT
316,Laptop,316_RAM,Component,HAS_COMPONENT
316,Laptop,316_STORAGE,Component,HAS_COMPONENT
317,Laptop,LENOVO,Brand,BELONGS_TO
317,Laptop,ETUDES,Usage,SUITABLE_FOR
317,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
317,Laptop,317_CPU,Component,HAS_COMPONENT
317,Laptop,317_GPU,Component,HAS_COMPONENT
317,Laptop,317_RAM,Component,HAS_COMPONENT
317,Laptop,317_STORAGE,Component,HAS_COMPONENT
318,Laptop,HP,Brand,BELONGS_TO
318,Laptop,GAMING,Usage,SUITABLE_FOR
318,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
318,Laptop,318_CPU,Component,HAS_COMPONENT
318,Laptop,318_GPU,Component,HAS_COMPONENT
318,Laptop,318_RAM,Component,HAS_COMPONENT
318,Laptop,318_STORAGE,Component,HAS_COMPONENT
319,Laptop,ASUS,Brand,BELONGS_TO
319,Laptop,ETUDES,Usage,SUITABLE_FOR
319,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
319,Laptop,319_CPU,Component,HAS_COMPONENT
319,Laptop,319_GPU,Component,HAS_COMPONENT
319,Laptop,319_RAM,Component,HAS_COMPONENT
319,Laptop,319_STORAGE,Component,HAS_COMPONENT
320,Laptop,LENOVO,Brand,BELONGS_TO
320,Laptop,ETUDES,Usage,SUITABLE_FOR
320,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
320,Laptop,320_CPU,Component,HAS_COMPONENT
320,Laptop,320_GPU,Component,HAS_COMPONENT
320,Laptop,320_RAM,Component,HAS_COMPONENT
320,Laptop,320_STORAGE,Component,HAS_COMPONENT
321,Laptop,DELL,Brand,BELONGS_TO
321,Laptop,ETUDES,Usage,SUITABLE_FOR
321,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
321,Laptop,321_CPU,Component,HAS_COMPONENT
321,Laptop,321_GPU,Component,HAS_COMPONENT
321,Laptop,321_RAM,Component,HAS_COMPONENT
321,Laptop,321_STORAGE,Component,HAS_COMPONENT
322,Laptop,LG,Brand,BELONGS_TO
322,Laptop,ETUDES,Usage,SUITABLE_FOR
322,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
322,Laptop,322_CPU,Component,HAS_COMPONENT
322,Laptop,322_GPU,Component,HAS_COMPONENT
322,Laptop,322_RAM,Component,HAS_COMPONENT
322,Laptop,322_STORAGE,Component,HAS_COMPONENT
323,Laptop,LG,Brand,BELONGS_TO
323,Laptop,ETUDES,Usage,SUITABLE_FOR
323,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
323,Laptop,323_CPU,Component,HAS_COMPONENT
323,Laptop,323_GPU,Component,HAS_COMPONENT
323,Laptop,323_RAM,Component,HAS_COMPONENT
323,Laptop,323_STORAGE,Component,HAS_COMPONENT
324,Laptop,LENOVO,Brand,BELONGS_TO
324,Laptop,ETUDES,Usage,SUITABLE_FOR
324,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
324,Laptop,324_CPU,Component,HAS_COMPONENT
324,Laptop,324_GPU,Component,HAS_COMPONENT
324,Laptop,324_RAM,Component,HAS_COMPONENT
324,Laptop,324_STORAGE,Component,HAS_COMPONENT
325,Laptop,LG,Brand,BELONGS_TO
325,Laptop,ETUDES,Usage,SUITABLE_FOR
325,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
325,Laptop,325_CPU,Component,HAS_COMPONENT
325,Laptop,325_GPU,Component,HAS_COMPONENT
325,Laptop,325_RAM,Component,HAS_COMPONENT
325,Laptop,325_STORAGE,Component,HAS_COMPONENT
326,Laptop,ACER,Brand,BELONGS_TO
326,Laptop,ETUDES,Usage,SUITABLE_FOR
326,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
326,Laptop,326_CPU,Component,HAS_COMPONENT
326,Laptop,326_GPU,Component,HAS_COMPONENT
326,Laptop,326_RAM,Component,HAS_COMPONENT
326,Laptop,326_STORAGE,Component,HAS_COMPONENT
327,Laptop,ASUS,Brand,BELONGS_TO
327,Laptop,GAMING,Usage,SUITABLE_FOR
327,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
327,Laptop,327_CPU,Component,HAS_COMPONENT
327,Laptop,327_GPU,Component,HAS_COMPONENT
327,Laptop,327_RAM,Component,HAS_COMPONENT
327,Laptop,327_STORAGE,Component,HAS_COMPONENT
328,Laptop,ACER,Brand,BELONGS_TO
328,Laptop,ETUDES,Usage,SUITABLE_FOR
328,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
328,Laptop,328_CPU,Component,HAS_COMPONENT
328,Laptop,328_GPU,Component,HAS_COMPONENT
328,Laptop,328_RAM,Component,HAS_COMPONENT
328,Laptop,328_STORAGE,Component,HAS_COMPONENT
329,Laptop,ASUS,Brand,BELONGS_TO
329,Laptop,GRAPHISME,Usage,SUITABLE_FOR
329,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
329,Laptop,329_CPU,Component,HAS_COMPONENT
329,Laptop,329_GPU,Component,HAS_COMPONENT
329,Laptop,329_RAM,Component,HAS_COMPONENT
329,Laptop,329_STORAGE,Component,HAS_COMPONENT
330,Laptop,ASUS,Brand,BELONGS_TO
330,Laptop,ETUDES,Usage,SUITABLE_FOR
330,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
330,Laptop,330_CPU,Component,HAS_COMPONENT
330,Laptop,330_GPU,Component,HAS_COMPONENT
330,Laptop,330_RAM,Component,HAS_COMPONENT
330,Laptop,330_STORAGE,Component,HAS_COMPONENT
331,Laptop,ACER,Brand,BELONGS_TO
331,Laptop,ETUDES,Usage,SUITABLE_FOR
331,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
331,Laptop,331_CPU,Component,HAS_COMPONENT
331,Laptop,331_GPU,Component,HAS_COMPONENT
331,Laptop,331_RAM,Component,HAS_COMPONENT
331,Laptop,331_STORAGE,Component,HAS_COMPONENT
332,Laptop,ASUS,Brand,BELONGS_TO
332,Laptop,ETUDES,Usage,SUITABLE_FOR
332,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
332,Laptop,332_CPU,Component,HAS_COMPONENT
332,Laptop,332_GPU,Component,HAS_COMPONENT
332,Laptop,332_RAM,Component,HAS_COMPONENT
332,Laptop,332_STORAGE,Component,HAS_COMPONENT
333,Laptop,ASUS,Brand,BELONGS_TO
333,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
333,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
333,Laptop,333_CPU,Component,HAS_COMPONENT
333,Laptop,333_GPU,Component,HAS_COMPONENT
333,Laptop,333_RAM,Component,HAS_COMPONENT
333,Laptop,333_STORAGE,Component,HAS_COMPONENT
